id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,awayTeam.commonName.fr,homeTeam.commonName.fr,winningGoalie.lastName.sv,venue.fi,specialEvent.parentId,specialEvent.name.default,winningGoalie.lastName.de,winningGoalScorer.lastName.fr,specialEvent.name.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,periodDescriptor.otPeriods,tricode_winteam
2018020902,20182019,2,2019-02-16,False,2019-02-17T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,2,28,Sharks,San Jose,de San Jose,SJS,3,3,REG,3,REG,8474889.0,8470794.0,,,,,,,,,,,,,,,,,,,,SJS
2018020903,20182019,2,2019-02-16,False,2019-02-17T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,6,Bruins,Boston,de Boston,BOS,4,26,Kings,Los Angeles,de Los Angeles,LAK,2,3,REG,3,REG,8471695.0,8479325.0,,,,,,,,,,,,,,,,,,,,BOS
2018020904,20182019,2,2019-02-17,False,2019-02-17T17:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,5,5,Penguins,Pittsburgh,de Pittsburgh,PIT,6,3,REG,3,REG,8479193.0,8471215.0,,,,,,,,,,,,,,,,,,,,PIT
2018020905,20182019,2,2019-02-17,False,2019-02-17T20:00:00Z,-05:00,-06:00,US/Central,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,4,30,Wild,Minnesota,du Minnesota,MIN,0,3,REG,3,REG,8476412.0,8475765.0,,,,,,,,,,,,,,,,,,,,STL
2018020907,20182019,2,2019-02-17,False,2019-02-17T23:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,3,17,Red Wings,Detroit,de Detroit,DET,1,3,REG,3,REG,8479394.0,8478500.0,,,,,,,,,,,,,,,,,,,,PHI
2018020906,20182019,2,2019-02-17,False,2019-02-17T23:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1,1,Devils,New Jersey,du New Jersey,NJD,4,3,REG,3,REG,8471239.0,8479407.0,,,,,,,,,,,,,,,,,,,,NJD
2018020908,20182019,2,2019-02-17,False,2019-02-18T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,3,13,Panthers,Florida,de la Floride,FLA,6,3,REG,3,REG,8473503.0,8477493.0,,,,,,,,,,,,,,,,,,,,FLA
2018020909,20182019,2,2019-02-17,False,2019-02-18T02:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,15,Capitals,Washington,de Washington,WSH,2,24,Ducks,Anaheim,d'Anaheim,ANA,5,3,REG,3,REG,8468011.0,8474641.0,,,,,,,,,,,,,,,,,,,,ANA
2018020910,20182019,2,2019-02-18,False,2019-02-18T21:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,2,20,Flames,Calgary,de Calgary,CGY,5,3,REG,3,REG,8469608.0,8478512.0,,,,,,,,,,,,,,,,,,,,CGY
2018020911,20182019,2,2019-02-18,False,2019-02-19T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,29,Blue Jackets,Columbus,de Columbus,CBJ,1,3,REG,3,REG,8476883.0,8476453.0,,,,,,,,,,,,,,,,,,,,TBL
2018020912,20182019,2,2019-02-18,False,2019-02-19T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,7,16,Blackhawks,Chicago,de Chicago,CHI,8,3,REG,3,REG,8470320.0,8473604.0,Sénateurs,,,,,,,,,,,,,,,,,,,CHI
2018020913,20182019,2,2019-02-18,False,2019-02-19T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,0,21,Avalanche,Colorado,du Colorado,COL,3,3,REG,3,REG,8473575.0,8479370.0,,,,,,,,,,,,,,,,,,,,COL
2018020915,20182019,2,2019-02-18,False,2019-02-19T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,6,Bruins,Boston,de Boston,BOS,6,28,Sharks,San Jose,de San Jose,SJS,5,4,OT,3,OT,8471695.0,8479325.0,,,,,,,,,,,,,,,,,,,,BOS
2018020914,20182019,2,2019-02-18,False,2019-02-19T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,26,Kings,Los Angeles,de Los Angeles,LAK,2,3,REG,3,REG,8477831.0,8471214.0,,,,,,,,,,,,,,,,,,,,WSH
2018020918,20182019,2,2019-02-19,False,2019-02-20T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,4,Flyers,Philadelphia,de Philadelphie,PHI,2,3,REG,3,REG,8475839.0,8476468.0,,,,,,,,,,,,,,,,,,,,TBL
2018020917,20182019,2,2019-02-19,False,2019-02-20T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,1,Devils,New Jersey,du New Jersey,NJD,3,3,REG,3,REG,8476899.0,8477244.0,,,,,,,,,,,,,,,,,,,,PIT
2018020916,20182019,2,2019-02-19,False,2019-02-20T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,2,13,Panthers,Florida,de la Floride,FLA,4,3,REG,3,REG,8473503.0,8477493.0,,,,,,,,,,,,,,,,,,,,FLA
2018020919,20182019,2,2019-02-19,False,2019-02-20T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,2,12,Hurricanes,Carolina,de la Caroline,CAR,1,3,REG,3,REG,8468685.0,8476480.0,,,,,,,,,,,,,,,,,,,,NYR
2018020920,20182019,2,2019-02-19,False,2019-02-20T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2,8,Canadiens,Montréal,de Montréal,MTL,3,3,REG,3,REG,8471679.0,8475193.0,,,,,,,,,,,,,,,,,,,,MTL
2018020921,20182019,2,2019-02-19,False,2019-02-20T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2,19,Blues,St. Louis,de St. Louis,STL,3,4,OT,3,OT,8476412.0,8475158.0,,,,,,,,,,,,,,,,,,,,STL
2018020922,20182019,2,2019-02-19,False,2019-02-20T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,4,30,Wild,Minnesota,du Minnesota,MIN,0,3,REG,3,REG,8468011.0,8475164.0,,,,,,,,,,,,,,,,,,,,ANA
2018020923,20182019,2,2019-02-19,False,2019-02-20T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,18,Predators,Nashville,de Nashville,NSH,5,25,Stars,Dallas,de Dallas,DAL,3,3,REG,3,REG,8471469.0,8474600.0,,,,,,,,,,,,,,,,,,,,NSH
2018020924,20182019,2,2019-02-19,False,2019-02-20T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,3,22,Oilers,Edmonton,d'Edmonton,EDM,2,5,SO,3,SO,8475311.0,,,,,,,,,,,,,,,,,,,,,ARI
2018020925,20182019,2,2019-02-20,False,2019-02-21T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,5,17,Red Wings,Detroit,de Detroit,DET,4,4,OT,3,OT,8470320.0,8474141.0,,,,,,,,,,,,,,,,,,,,CHI
2018020926,20182019,2,2019-02-20,False,2019-02-21T01:30:00Z,-05:00,-07:00,America/Denver,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,21,Avalanche,Colorado,du Colorado,COL,7,3,REG,3,REG,8473575.0,8478420.0,,,,,,,,,,,,,,,,,,,,COL
2018020927,20182019,2,2019-02-20,False,2019-02-21T02:30:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,2,Islanders,New York,de New York,NYI,2,20,Flames,Calgary,de Calgary,CGY,4,3,REG,3,REG,8469608.0,8478512.0,,,,,,,,,,,,,,,,,,,,CGY
2018020928,20182019,2,2019-02-20,False,2019-02-21T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,6,Bruins,Boston,de Boston,BOS,3,54,Golden Knights,Vegas,de Vegas,VGK,2,5,SO,3,SO,8470860.0,,,,,,,,,,,,,,,,,,,,,BOS
2018020930,20182019,2,2019-02-21,False,2019-02-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4,13,Panthers,Florida,de la Floride,FLA,3,3,REG,3,REG,8475852.0,8468508.0,,,,,,,,,,,,,,,,,,,,CAR
2018020932,20182019,2,2019-02-21,False,2019-02-22T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,4,3,Rangers,New York,de New York,NYR,1,3,REG,3,REG,8471227.0,8475798.0,,,,,,,,,,,,,,,,,,,,MIN
2018020929,20182019,2,2019-02-21,False,2019-02-22T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,10,Maple Leafs,Toronto,de Toronto,TOR,2,3,REG,3,REG,8474651.0,8476880.0,,,,,,,,,,,,,,,,,,,,WSH
2018020933,20182019,2,2019-02-21,False,2019-02-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,4,5,Penguins,Pittsburgh,de Pittsburgh,PIT,0,3,REG,3,REG,8474889.0,8476881.0,,,,,,,,,,,,,,,,,,,,SJS
2018020931,20182019,2,2019-02-21,False,2019-02-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,0,1,Devils,New Jersey,du New Jersey,NJD,4,3,REG,3,REG,8471239.0,8471233.0,Sénateurs,,,,,,,,,,,,,,,,,,,NJD
2018020935,20182019,2,2019-02-21,False,2019-02-22T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,5,SO,3,SO,8476883.0,,,,,,,,,,,,,,,,,,,,,TBL
2018020934,20182019,2,2019-02-21,False,2019-02-22T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,1,8,Canadiens,Montréal,de Montréal,MTL,5,3,REG,3,REG,8471679.0,8480829.0,,,,,,,,,,,,,,,,,,,,MTL
2018020936,20182019,2,2019-02-21,False,2019-02-22T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,1,18,Predators,Nashville,de Nashville,NSH,2,3,REG,3,REG,8471469.0,8474600.0,,,,,,,,,,,,,,,,,,,,NSH
2018020937,20182019,2,2019-02-21,False,2019-02-22T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2,25,Stars,Dallas,de Dallas,DAL,5,3,REG,3,REG,8471418.0,8471228.0,,,,,,,,,,,,,,,,,,,,DAL
2018020938,20182019,2,2019-02-21,False,2019-02-22T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,2,Islanders,New York,de New York,NYI,3,22,Oilers,Edmonton,d'Edmonton,EDM,4,4,OT,3,OT,8475156.0,8478402.0,,,,,,,,,,,,,,,,,,,,EDM
2018020939,20182019,2,2019-02-21,False,2019-02-22T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,3,23,Canucks,Vancouver,de Vancouver,VAN,2,4,OT,3,OT,8475311.0,8476851.0,,,,,,,,,,,,,,,,,,,,ARI
2018020940,20182019,2,2019-02-22,False,2019-02-23T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,3,9,Senators,Ottawa,d'Ottawa,OTT,0,3,REG,3,REG,8475683.0,8476981.0,,Sénateurs,,,,,,,,,,,,,,,,,,CBJ
2018020942,20182019,2,2019-02-22,False,2019-02-23T00:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,5,16,Blackhawks,Chicago,de Chicago,CHI,3,3,REG,3,REG,8473575.0,8477456.0,,,,,,,,,,,,,,,,,,,,COL
2018020941,20182019,2,2019-02-22,False,2019-02-23T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3,17,Red Wings,Detroit,de Detroit,DET,2,3,REG,3,REG,8471227.0,8470595.0,,,,,,,,,,,,,,,,,,,,MIN
2018020943,20182019,2,2019-02-22,False,2019-02-23T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1,20,Flames,Calgary,de Calgary,CGY,2,3,REG,3,REG,8469608.0,8478233.0,,,,,,,,,,,,,,,,,,,,CGY
2018020944,20182019,2,2019-02-22,False,2019-02-23T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,6,54,Golden Knights,Vegas,de Vegas,VGK,3,3,REG,3,REG,8476945.0,8476392.0,,,,,,,,,,,,,,,,,,,,WPG
2018020945,20182019,2,2019-02-23,False,2019-02-23T18:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,15,Capitals,Washington,de Washington,WSH,2,7,Sabres,Buffalo,de Buffalo,BUF,5,3,REG,3,REG,8475622.0,8480839.0,,,,,,,,,,,,,,,,,,,,BUF
2018020946,20182019,2,2019-02-23,False,2019-02-23T18:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2,3,Rangers,New York,de New York,NYR,5,3,REG,3,REG,8480382.0,8475184.0,,,,,,,,,,,,,,,,,,,,NYR
2018020947,20182019,2,2019-02-23,False,2019-02-23T21:00:00Z,-05:00,-06:00,US/Central,OFF,OK,6,Bruins,Boston,de Boston,BOS,1,19,Blues,St. Louis,de St. Louis,STL,2,5,SO,3,SO,8476412.0,,,,,,,,,,,,,,,,,,,,,STL
2018020950,20182019,2,2019-02-23,False,2019-02-23T22:00:00Z,-05:00,-06:00,US/Central,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,3,25,Stars,Dallas,de Dallas,DAL,0,3,REG,3,REG,8470147.0,8478027.0,,,,,,,,,,,,,,,,,,,,CAR
2018020948,20182019,2,2019-02-23,False,2019-02-23T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,1,13,Panthers,Florida,de la Floride,FLA,6,3,REG,3,REG,8466141.0,8476456.0,,,,,,,,,,,,,,,,,,,,FLA
2018020949,20182019,2,2019-02-23,False,2019-02-23T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,0,29,Blue Jackets,Columbus,de Columbus,CBJ,4,3,REG,3,REG,8475683.0,8476432.0,,,,,,,,,,,,,,,,,,,,CBJ
2018020951,20182019,2,2019-02-23,False,2019-02-23T22:30:00Z,-05:00,-06:00,US/Central,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,5,18,Predators,Nashville,de Nashville,NSH,0,3,REG,3,REG,8475831.0,8477492.0,,,,,,,,,,,,,,,,,,,,COL
2018020952,20182019,2,2019-02-23,False,2019-02-24T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,3,10,Maple Leafs,Toronto,de Toronto,TOR,6,3,REG,3,REG,8475883.0,8475786.0,,,,,,,,,,,,,,,,,,,,TOR
2018020953,20182019,2,2019-02-23,True,2019-02-24T01:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,4,Flyers,Philadelphia,de Philadelphie,PHI,4,4,OT,3,OT,8470880.0,8473512.0,,,,,31.0,Coors Light NHL Stadium Series,,,,,,,,,,,,,,PHI
2018020955,20182019,2,2019-02-23,False,2019-02-24T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,2,Islanders,New York,de New York,NYI,4,23,Canucks,Vancouver,de Vancouver,VAN,0,3,REG,3,REG,8475215.0,8475231.0,,,,,,,,,,,,,,,,,,,,NYI
2018020954,20182019,2,2019-02-23,False,2019-02-24T03:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1,22,Oilers,Edmonton,d'Edmonton,EDM,2,3,REG,3,REG,8475156.0,8474040.0,,,,,,,,,,,,,,,,,,,,EDM
2018020956,20182019,2,2019-02-24,False,2019-02-24T17:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,5,15,Capitals,Washington,de Washington,WSH,6,4,OT,3,OT,8477831.0,8475744.0,,,,,,,,,,,,,,,,,,,,WSH
2018020957,20182019,2,2019-02-24,False,2019-02-24T20:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,5,17,Red Wings,Detroit,de Detroit,DET,3,3,REG,3,REG,8477180.0,8470794.0,,,,,,,,,,,,,,,,,,,,SJS
2018020958,20182019,2,2019-02-24,False,2019-02-24T20:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4,16,Blackhawks,Chicago,de Chicago,CHI,3,3,REG,3,REG,8471418.0,8469455.0,,,,,,,,,,,,,,,,,,,,DAL
2018020959,20182019,2,2019-02-24,False,2019-02-25T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,9,Senators,Ottawa,d'Ottawa,OTT,1,3,REG,3,REG,8479496.0,8478512.0,,Sénateurs,,,,,,,,,,,,,,,,,,CGY
2018020960,20182019,2,2019-02-24,False,2019-02-25T00:00:00Z,-05:00,-06:00,US/Central,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,1,30,Wild,Minnesota,du Minnesota,MIN,2,4,OT,3,OT,8471227.0,8477987.0,,,,,,,,,,,,,,,,,,,,MIN
2018020961,20182019,2,2019-02-24,False,2019-02-25T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,53,Coyotes,Arizona,de l'Arizona,ARI,4,3,REG,3,REG,8475311.0,8478474.0,,,,,,,,,,,,,,,,,,,,ARI
2018020963,20182019,2,2019-02-25,False,2019-02-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,1,1,Devils,New Jersey,du New Jersey,NJD,2,3,REG,3,REG,8471239.0,8476545.0,,,,,,,,,,,,,,,,,,,,NJD
2018020962,20182019,2,2019-02-25,False,2019-02-26T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,3,10,Maple Leafs,Toronto,de Toronto,TOR,5,3,REG,3,REG,8475883.0,8474589.0,,,,,,,,,,,,,,,,,,,,TOR
2018020964,20182019,2,2019-02-25,False,2019-02-26T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,5,SO,3,SO,8476883.0,,,,,,,,,,,,,,,,,,,,,TBL
